1590465092045.1746, 28.600, -0.870, 0.000, 0.000, -1.000, 20.700
1590465092067.3137, 28.600, -0.900, 0.000, 0.000, -2.000, 20.700
1590465092089.2004, 28.600, -1.000, 0.000, 0.000, -1.000, 20.700
1590465092111.162, 28.600, -0.940, 0.000, 0.000, 1.000, 20.600
1590465092133.189, 28.600, -0.940, 0.000, 0.000, 2.000, 20.700
1590465092155.1309, 28.600, -0.970, 0.000, 0.000, -1.000, 20.700
1590465092177.0896, 28.600, -1.010, 0.000, 0.000, -1.000, 20.700
1590465092199.0818, 28.600, -0.860, 0.000, 0.000, 1.000, 20.700
1590465092221.0557, 28.600, -0.890, 0.000, 0.000, 0.000, 20.700
1590465092243.05, 28.600, -1.030, 0.000, 0.000, 0.000, 20.700
1590465092265.0222, 28.600, -0.950, 0.000, 0.000, -1.000, 20.700
1590465092287.0247, 28.600, -0.920, 0.000, 0.000, -1.000, 20.700
1590465092309.021, 28.600, -0.910, 0.000, 0.000, 0.000, 20.700
1590465092331.0386, 28.600, -1.040, 0.000, 0.000, 0.000, 20.700
1590465092353.0056, 28.600, -0.880, 0.000, 0.000, 0.000, 20.700
1590465092375.1575, 28.600, -0.990, 0.000, 0.000, 0.000, 20.700
1590465092397.0605, 28.600, -1.030, 0.000, 0.000, -1.000, 20.700
1590465092418.9492, 28.600, -0.870, 0.000, 0.000, 4.000, 20.700
1590465092440.9207, 28.600, -0.940, 0.000, 0.000, -1.000, 20.700
1590465092462.982, 28.700, -1.000, 0.000, 0.000, 1.000, 20.700
1590465092484.9414, 28.700, -0.940, 0.000, 0.000, 0.000, 20.700
1590465092506.9404, 28.700, -0.910, 0.000, 0.000, 0.000, 20.700
1590465092528.9092, 28.800, -1.040, 0.000, 0.000, 0.000, 20.700
1590465092550.904, 28.700, -1.050, 0.000, 0.000, 0.000, 20.700
1590465092572.8496, 28.800, -0.890, 0.000, 0.000, 1.000, 20.600
1590465092594.8884, 28.700, -1.000, 0.000, 0.000, 1.000, 20.700
1590465092616.8945, 28.700, -0.910, 0.000, 0.000, 1.000, 20.700
1590465092638.8557, 28.700, -0.920, 0.000, 0.000, 0.000, 20.700
1590465092660.8552, 28.700, -0.950, 0.000, 0.000, 2.000, 20.700
1590465092683.0796, 28.700, -1.000, 0.000, 0.000, 0.000, 20.700
1590465092705.9011, 28.700, -0.960, 0.000, 0.000, 0.000, 20.600
1590465092727.8203, 28.700, -0.930, 0.000, 0.000, 0.000, 20.700
1590465092749.836, 28.700, -1.050, 0.000, 0.000, -1.000, 20.700
1590465092771.836, 28.700, -0.980, 0.000, 0.000, 0.000, 20.700
1590465092793.8352, 28.700, -0.890, 0.000, 0.000, 1.000, 20.700
1590465092815.8271, 28.700, -0.950, 0.000, 0.000, 2.000, 20.700
1590465092837.8252, 28.700, -0.980, 0.000, 0.000, -2.000, 20.700
1590465092859.825, 28.700, -0.960, 0.000, 0.000, -1.000, 20.700
1590465092881.7415, 28.700, -1.020, 0.000, 0.000, -1.000, 20.700
1590465092903.729, 28.700, -1.000, 0.000, 0.000, 0.000, 20.600
1590465092925.7183, 28.700, -0.850, 0.000, 0.000, 0.000, 20.600
1590465092947.708, 28.700, -0.870, 0.000, 0.000, -1.000, 20.700
1590465092969.8171, 28.700, -1.000, 0.000, 0.000, 1.000, 20.700
1590465092993.0527, 28.700, -1.020, 0.000, 0.000, 3.000, 20.700
1590465093015.7512, 28.600, 2.190, 0.020, 0.013, -22.000, 20.700
1590465093037.6846, 28.700, 9.820, 0.250, 0.036, -221.000, 20.700
1590465093059.6838, 28.700, 28.330, 1.210, 0.051, -146.000, 20.600
1590465093081.7205, 28.600, 27.660, 1.290, 0.068, 540.000, 20.700
1590465093103.6606, 28.600, 4.550, 0.280, 0.078, 1155.000, 20.700
1590465093125.701, 28.600, 5.670, 0.390, 0.086, 1713.000, 20.600
1590465093147.7112, 28.600, 5.860, 0.440, 0.092, 2240.000, 20.700
1590465093169.6548, 28.600, 5.370, 0.440, 0.099, 2724.000, 20.600
1590465093191.607, 28.600, 4.300, 0.370, 0.101, 3156.000, 20.600
1590465093213.5735, 28.600, 3.360, 0.290, 0.102, 3511.000, 20.700
1590465093235.6052, 28.600, 2.910, 0.250, 0.103, 3798.000, 20.600
1590465093257.58, 28.600, 2.610, 0.230, 0.103, 4027.000, 20.700
1590465093279.5923, 28.600, 2.530, 0.230, 0.103, 4202.000, 20.600
1590465093301.68, 28.600, 2.200, 0.190, 0.103, 4324.000, 20.700
1590465093323.669, 28.600, 2.450, 0.210, 0.103, 4412.000, 20.700
1590465093345.5352, 28.600, 2.500, 0.220, 0.103, 4505.000, 20.700
1590465093367.5745, 28.600, 3.400, 0.300, 0.103, 4582.000, 20.700
1590465093389.5032, 28.600, 2.880, 0.240, 0.102, 4575.000, 20.700
1590465093411.5042, 28.600, 3.580, 0.290, 0.102, 4616.000, 20.700
1590465093433.5105, 28.500, 5.320, 0.470, 0.102, 4659.000, 20.600
1590465093455.5017, 28.600, 3.970, 0.340, 0.102, 4603.000, 20.700
1590465093477.555, 28.500, 4.690, 0.420, 0.101, 4701.000, 20.600
1590465093499.5173, 28.600, 5.410, 0.430, 0.101, 4629.000, 20.600
1590465093521.4695, 28.600, 4.420, 0.360, 0.101, 4620.000, 20.700
1590465093543.4382, 28.600, 5.380, 0.470, 0.101, 4673.000, 20.700
1590465093565.4382, 28.600, 4.660, 0.390, 0.101, 4586.000, 20.700
1590465093587.407, 28.600, 4.780, 0.400, 0.101, 4660.000, 20.700
1590465093609.5247, 28.600, 5.290, 0.420, 0.101, 4630.000, 20.600
1590465093631.4668, 28.500, 4.960, 0.410, 0.101, 4581.000, 20.600
1590465093653.462, 28.600, 5.850, 0.520, 0.101, 4663.000, 20.700
1590465093675.4382, 28.600, 3.940, 0.330, 0.101, 4591.000, 20.600
1590465093697.383, 28.600, 4.940, 0.390, 0.101, 4634.000, 20.700
1590465093719.3691, 28.600, 6.330, 0.540, 0.102, 4638.000, 20.700
1590465093741.3428, 28.500, 4.260, 0.360, 0.101, 4593.000, 20.700
1590465093763.339, 28.600, 4.870, 0.440, 0.101, 4688.000, 20.600
1590465093785.3438, 28.500, 5.160, 0.420, 0.101, 4608.000, 20.700
1590465093807.3079, 28.600, 4.450, 0.350, 0.101, 4627.000, 20.700
1590465093829.3801, 28.600, 5.510, 0.470, 0.101, 4659.000, 20.700
1590465093851.2932, 28.600, 4.820, 0.410, 0.101, 4577.000, 20.700
1590465093873.2854, 28.600, 5.390, 0.480, 0.101, 4669.000, 20.700
1590465093895.2722, 28.600, 4.800, 0.370, 0.101, 4612.000, 20.700
1590465093917.4897, 28.600, 5.370, 0.440, 0.102, 4603.000, 20.700
1590465093940.2668, 28.600, 6.000, 0.530, 0.102, 4656.000, 20.700
1590465093962.26, 28.600, 3.830, 0.330, 0.103, 4600.000, 20.600
1590465093984.3818, 28.600, 5.660, 0.510, 0.105, 4708.000, 20.700
1590465094006.2935, 28.600, 6.040, 0.540, 0.120, 4672.000, 20.600
1590465094028.1892, 28.600, 9.490, 1.050, 0.139, 4859.000, 20.600
1590465094050.1921, 28.600, 20.910, 3.020, 0.188, 5376.000, 20.500
1590465094072.1838, 28.600, 23.870, 4.450, 0.240, 6404.000, 20.500
1590465094094.1602, 28.500, 24.140, 5.600, 0.294, 7852.000, 20.400
1590465094116.325, 28.600, 25.020, 6.960, 0.349, 9624.000, 20.400
1590465094139.194, 28.600, 24.910, 8.100, 0.404, 11659.000, 20.400
1590465094161.1982, 28.600, 24.720, 9.240, 0.463, 13923.000, 20.400
1590465094183.1455, 28.600, 23.680, 9.790, 0.489, 16222.000, 20.500
1590465094205.088, 28.600, -6.050, -2.660, 0.429, 18077.000, 20.800
1590465094227.2913, 28.600, -33.120, -10.830, 0.320, 18725.000, 21.000
1590465094249.1755, 28.600, -45.350, -10.430, 0.211, 17762.000, 20.900
1590465094271.1533, 28.500, -41.350, -5.850, 0.128, 15588.000, 20.800
1590465094293.1294, 28.600, -15.710, -1.510, 0.105, 13077.000, 20.700
1590465094315.0735, 28.600, -7.690, -0.600, 0.087, 10886.000, 20.700
1590465094337.0603, 28.600, -3.300, -0.220, 0.077, 8946.000, 20.700
1590465094359.0396, 28.600, 0.140, 0.000, 0.069, 7378.000, 20.600
1590465094381.0588, 28.600, 1.040, 0.040, 0.061, 6172.000, 20.700
1590465094403.0415, 28.600, 2.860, 0.140, 0.060, 5267.000, 20.700
1590465094425.0183, 28.600, 2.030, 0.120, 0.061, 4532.000, 20.700
1590465094447.0188, 28.600, 2.950, 0.140, 0.060, 3910.000, 20.600
1590465094469.1824, 28.600, 1.880, 0.090, 0.060, 3561.000, 20.700
1590465094492.0679, 28.600, 1.870, 0.090, 0.060, 3253.000, 20.700
1590465094514.0186, 28.600, 2.070, 0.110, 0.060, 3004.000, 20.700
1590465094536.0862, 28.600, 2.310, 0.120, 0.062, 2878.000, 20.700
1590465094558.033, 28.600, 2.630, 0.140, 0.064, 2760.000, 20.700
1590465094579.958, 28.600, 2.350, 0.130, 0.064, 2713.000, 20.700
1590465094601.9182, 28.700, 2.730, 0.150, 0.067, 2697.000, 20.700
1590465094623.9355, 28.700, 2.240, 0.120, 0.065, 2692.000, 20.700
1590465094645.9143, 28.700, 1.860, 0.100, 0.065, 2694.000, 20.700
1590465094667.9136, 28.600, 1.920, 0.100, 0.065, 2687.000, 20.700
1590465094689.9158, 28.700, 1.940, 0.110, 0.065, 2679.000, 20.700
1590465094711.8877, 28.600, 1.970, 0.110, 0.065, 2677.000, 20.700
1590465094733.8699, 28.600, 1.930, 0.110, 0.065, 2675.000, 20.700
1590465094755.8335, 28.600, 1.900, 0.110, 0.065, 2673.000, 20.700
1590465094777.835, 28.600, 3.770, 0.230, 0.071, 2698.000, 20.700
1590465094799.8076, 28.600, 5.660, 0.390, 0.080, 2812.000, 20.700
1590465094821.795, 28.700, 8.250, 0.680, 0.099, 3066.000, 20.600
1590465094843.915, 28.700, 8.230, 0.770, 0.116, 3451.000, 20.700
1590465094865.934, 28.700, 8.220, 0.860, 0.128, 3910.000, 20.700
1590465094887.871, 28.600, 7.210, 0.820, 0.139, 4396.000, 20.700
1590465094909.8438, 28.600, 7.830, 0.980, 0.152, 4905.000, 20.700
1590465094931.836, 28.600, 6.420, 0.840, 0.157, 5446.000, 20.600
1590465094953.8394, 28.600, 4.760, 0.630, 0.159, 5938.000, 20.600
1590465094975.896, 28.600, 3.420, 0.470, 0.160, 6351.000, 20.700
1590465094997.774, 28.600, 2.780, 0.370, 0.160, 6671.000, 20.700
1590465095019.7056, 28.600, 2.710, 0.370, 0.160, 6906.000, 20.700
1590465095041.7244, 28.600, 2.830, 0.390, 0.165, 7082.000, 20.700
1590465095063.7212, 28.600, 6.900, 1.050, 0.181, 7306.000, 20.600
1590465095085.6926, 28.600, 18.850, 3.520, 0.233, 7747.000, 20.500
1590465095107.6948, 28.600, 23.770, 5.350, 0.286, 8722.000, 20.500
1590465095130.127, 28.600, 23.920, 6.450, 0.338, 10126.000, 20.500
1590465095152.7097, 28.600, 23.810, 7.500, 0.390, 11887.000, 20.400
1590465095174.7012, 28.600, 23.620, 8.520, 0.447, 13870.000, 20.400
1590465095196.6697, 28.600, 23.490, 9.550, 0.499, 15965.000, 20.400
1590465095218.6265, 28.600, 23.380, 10.560, 0.552, 18159.000, 20.300
1590465095240.6196, 28.600, 23.220, 11.510, 0.604, 20434.000, 20.200
1590465095262.566, 28.600, 22.610, 12.070, 0.628, 22753.000, 20.300
1590465095284.597, 28.600, -4.850, -2.830, 0.567, 24636.000, 20.800
1590465095306.5754, 28.600, -29.620, -13.450, 0.462, 25375.000, 21.100
1590465095328.5737, 28.600, -43.150, -15.490, 0.358, 24594.000, 21.000
1590465095350.6018, 28.600, -44.030, -11.780, 0.253, 22564.000, 20.900
1590465095372.521, 28.600, -43.610, -7.710, 0.149, 19631.000, 20.900
1590465095394.5442, 28.600, -35.300, -3.490, 0.090, 16169.000, 20.700
1590465095416.5173, 28.600, -17.070, -0.920, 0.052, 12856.000, 20.700
1590465095438.4783, 28.600, -8.300, -0.230, 0.032, 10083.000, 20.700
1590465095460.7407, 28.600, -1.310, -0.020, 0.025, 7506.000, 20.700
1590465095484.0066, 28.600, 17.840, 0.380, 0.025, 5357.000, 20.700
1590465095506.5615, 28.700, 13.340, 0.190, 0.025, 3560.000, 20.700
1590465095528.4927, 28.700, 2.890, 0.040, 0.025, 2235.000, 20.600
1590465095550.4663, 28.700, 2.540, 0.040, 0.025, 1261.000, 20.700
1590465095572.459, 28.700, 0.990, 0.020, 0.025, 584.000, 20.700
1590465095594.4421, 28.700, 1.330, 0.020, 0.025, 81.000, 20.700
1590465095616.4421, 28.700, 1.630, 0.030, 0.025, -264.000, 20.700
1590465095638.4639, 28.700, 0.970, 0.010, 0.024, -513.000, 20.700
1590465095660.4302, 28.700, 1.550, 0.030, 0.024, -685.000, 20.700
1590465095682.427, 28.700, 0.900, 0.010, 0.024, -797.000, 20.700
1590465095704.398, 28.700, 1.540, 0.030, 0.025, -907.000, 20.700
1590465095726.4297, 28.700, 1.920, 0.030, 0.026, -945.000, 20.700
1590465095748.4014, 28.500, 1.560, 0.030, 0.027, -1030.000, 20.700
1590465095770.453, 28.500, 2.450, 0.050, 0.030, -1088.000, 20.700
1590465095792.4387, 28.500, 23.760, 0.760, 0.040, -551.000, 20.600
1590465095814.3784, 28.500, 12.970, 0.530, 0.059, 213.000, 20.700
1590465095836.3435, 28.600, 11.920, 0.800, 0.090, 973.000, 20.600
1590465095858.3643, 28.600, 16.450, 1.620, 0.127, 1856.000, 20.600
1590465095880.315, 28.600, 17.960, 2.280, 0.164, 3027.000, 20.600
1590465095902.3293, 28.600, 18.370, 2.980, 0.207, 4377.000, 20.600
1590465095924.3164, 28.600, 20.110, 4.010, 0.252, 5912.000, 20.600
1590465095946.301, 28.600, 19.370, 4.500, 0.292, 7595.000, 20.500
1590465095968.628, 28.600, 17.070, 4.450, 0.317, 9328.000, 20.600
1590465095991.4148, 28.600, 8.020, 2.140, 0.320, 10911.000, 20.600
1590465096013.3696, 28.600, 3.850, 1.050, 0.321, 12184.000, 20.600
1590465096035.2742, 28.600, 2.410, 0.650, 0.321, 13086.000, 20.700
1590465096057.2944, 28.700, 2.310, 0.630, 0.322, 13750.000, 20.600
1590465096080.1934, 28.600, 2.060, 0.570, 0.323, 14237.000, 20.700
1590465096102.3416, 28.600, 1.950, 0.540, 0.323, 14602.000, 20.600
1590465096124.346, 28.600, 1.930, 0.530, 0.323, 14847.000, 20.600
1590465096146.2744, 28.600, 1.920, 0.530, 0.323, 15028.000, 20.600
1590465096168.218, 28.600, 1.920, 0.530, 0.323, 15156.000, 20.700
1590465096190.2268, 28.600, 1.940, 0.530, 0.323, 15246.000, 20.600
1590465096212.2412, 28.600, 4.100, 1.200, 0.333, 15334.000, 20.600
1590465096234.2344, 28.700, 8.700, 2.750, 0.366, 15529.000, 20.500
1590465096256.2058, 28.600, 21.550, 7.400, 0.418, 16135.000, 20.400
1590465096278.2156, 28.600, 23.360, 8.990, 0.470, 17246.000, 20.400
1590465096300.2148, 28.600, 23.400, 10.060, 0.523, 18748.000, 20.300
1590465096322.1826, 28.700, 23.280, 11.050, 0.575, 20511.000, 20.300
1590465096344.1448, 28.700, 23.190, 12.020, 0.627, 22474.000, 20.200
1590465096366.1514, 28.600, 22.970, 12.970, 0.679, 24570.000, 20.100
1590465096388.1887, 28.600, 22.780, 13.890, 0.732, 26753.000, 20.000
1590465096410.1648, 28.600, 22.870, 14.950, 0.784, 28994.000, 20.100
1590465096432.0994, 28.600, 22.870, 16.000, 0.836, 31278.000, 20.000
1590465096454.121, 28.700, 22.880, 17.010, 0.888, 33588.000, 19.900
1590465096476.159, 28.700, 22.980, 18.150, 0.941, 35908.000, 20.000
1590465096498.1824, 28.700, 16.780, 13.460, 0.949, 38185.000, 20.400
1590465096520.0806, 28.600, 5.770, 4.620, 0.949, 40056.000, 20.500
1590465096542.074, 28.600, 3.140, 2.590, 0.950, 41466.000, 20.400
1590465096564.0806, 28.700, 2.160, 1.770, 0.950, 42509.000, 20.400
1590465096586.0322, 28.700, 1.790, 1.470, 0.949, 43267.000, 20.500
1590465096608.0173, 28.700, 1.610, 1.300, 0.950, 43814.000, 20.400
1590465096630.0256, 28.700, 1.530, 1.270, 0.949, 44206.000, 20.500
1590465096652.0051, 28.700, 1.530, 1.220, 0.950, 44487.000, 20.500
1590465096674.0994, 28.700, 1.510, 1.240, 0.950, 44688.000, 20.400
1590465096697.2087, 28.700, 0.690, 0.570, 0.945, 44822.000, 20.500
1590465096719.132, 28.700, -3.470, -2.840, 0.923, 44825.000, 20.600
1590465096740.9807, 28.700, -9.930, -7.810, 0.875, 44554.000, 20.800
1590465096762.9497, 28.700, -17.250, -12.690, 0.814, 43879.000, 20.900
1590465096784.9573, 28.700, -25.170, -17.070, 0.740, 42667.000, 21.100
1590465096806.9448, 28.700, -33.500, -20.340, 0.649, 40820.000, 21.200
1590465096828.9773, 28.700, -41.560, -21.630, 0.544, 38254.000, 21.300
1590465096850.932, 28.700, -45.030, -19.270, 0.440, 34970.000, 21.200
1590465096872.8994, 28.700, -41.960, -14.310, 0.343, 31180.000, 21.000
1590465096894.8835, 28.700, -35.320, -9.340, 0.282, 27160.000, 20.800
1590465096916.8572, 28.700, -20.800, -4.500, 0.239, 23368.000, 20.700
1590465096938.8984, 28.700, -17.010, -3.040, 0.198, 19982.000, 20.700
1590465096960.8757, 28.700, -12.910, -1.940, 0.159, 16947.000, 20.700
1590465096982.9084, 28.700, -11.190, -1.370, 0.120, 14314.000, 20.700
1590465097004.956, 28.700, -8.620, -0.850, 0.102, 12030.000, 20.700
1590465097026.9087, 28.700, -3.510, -0.270, 0.095, 10147.000, 20.700
1590465097048.8477, 28.700, 3.250, 0.210, 0.092, 8491.000, 20.700
1590465097070.8398, 28.700, 4.230, 0.310, 0.091, 7261.000, 20.700
1590465097092.8489, 28.700, 4.470, 0.370, 0.090, 6462.000, 20.600
1590465097114.8647, 28.600, 6.130, 0.420, 0.090, 5788.000, 20.700
1590465097136.9192, 28.700, 4.450, 0.340, 0.090, 5247.000, 20.700
1590465097158.8687, 28.700, 4.030, 0.290, 0.090, 4886.000, 20.700
1590465097180.8132, 28.700, 3.950, 0.280, 0.090, 4661.000, 20.700
1590465097202.7212, 28.700, 4.640, 0.380, 0.090, 4551.000, 20.600
1590465097224.7744, 28.700, 4.770, 0.330, 0.090, 4404.000, 20.600
1590465097246.753, 28.700, 3.290, 0.250, 0.090, 4284.000, 20.700
1590465097268.7239, 28.700, 3.970, 0.310, 0.090, 4177.000, 20.700
1590465097290.6992, 28.800, 4.540, 0.320, 0.091, 4141.000, 20.700
1590465097313.081, 28.700, 4.020, 0.320, 0.092, 4171.000, 20.700
1590465097335.7336, 28.700, 4.900, 0.380, 0.092, 4190.000, 20.600
1590465097357.7031, 28.700, 4.280, 0.330, 0.092, 4134.000, 20.600
1590465097379.6428, 28.700, 3.920, 0.300, 0.092, 4113.000, 20.700
1590465097401.6995, 28.700, 4.130, 0.300, 0.092, 4159.000, 20.700
1590465097423.7566, 28.700, 5.550, 0.450, 0.092, 4207.000, 20.600
1590465097445.7163, 28.700, 4.150, 0.310, 0.092, 4161.000, 20.600
1590465097467.64, 28.700, 3.770, 0.310, 0.096, 4134.000, 20.600
1590465097489.7944, 28.700, 7.250, 0.670, 0.119, 4206.000, 20.600
1590465097511.6313, 28.700, 22.650, 2.920, 0.172, 4646.000, 20.600
1590465097533.6042, 28.700, 24.140, 4.150, 0.224, 5654.000, 20.500
1590465097555.603, 28.700, 24.190, 5.230, 0.276, 7076.000, 20.400
1590465097577.5737, 28.700, 23.970, 6.260, 0.328, 8811.000, 20.400
1590465097599.552, 28.700, 23.790, 7.290, 0.381, 10754.000, 20.400
1590465097621.6365, 28.700, 23.620, 8.270, 0.433, 12857.000, 20.400
1590465097643.5889, 28.800, 23.410, 9.280, 0.485, 15072.000, 20.300
1590465097665.5586, 28.700, 23.110, 10.190, 0.537, 17349.000, 20.200
1590465097687.5508, 28.700, 23.010, 11.190, 0.590, 19668.000, 20.100
1590465097709.5264, 28.700, 22.910, 12.140, 0.642, 22008.000, 20.200
1590465097731.5276, 28.700, 23.010, 13.260, 0.694, 24377.000, 20.100
1590465097753.5056, 28.800, 22.960, 14.260, 0.746, 26760.000, 20.000
1590465097775.5007, 28.800, 22.990, 15.290, 0.799, 29141.000, 20.000
1590465097797.4458, 28.800, 23.090, 16.420, 0.851, 31535.000, 19.900
1590465097819.4636, 28.800, 23.030, 17.410, 0.903, 33929.000, 19.900
1590465097841.4868, 28.700, 22.900, 18.280, 0.949, 36316.000, 20.000
1590465097863.6543, 28.800, 12.940, 10.310, 0.949, 38551.000, 20.400
1590465097886.4907, 28.700, 4.860, 3.980, 0.949, 40350.000, 20.400
1590465097908.4453, 28.700, 2.760, 2.210, 0.949, 41723.000, 20.400
1590465097930.6873, 28.800, 2.060, 1.700, 0.949, 42685.000, 20.400
1590465097953.474, 28.700, 1.720, 1.410, 0.949, 43394.000, 20.500
1590465097975.6265, 28.700, 1.600, 1.320, 0.949, 43911.000, 20.500
1590465097998.4392, 28.700, 1.560, 1.270, 0.949, 44273.000, 20.500
1590465098020.402, 28.700, 1.510, 1.260, 0.949, 44536.000, 20.400
1590465098042.4072, 28.700, 1.480, 1.210, 0.949, 44717.000, 20.400
1590465098064.375, 28.800, 1.480, 1.220, 0.949, 44847.000, 20.400
1590465098086.4182, 28.800, 1.480, 1.210, 0.949, 44938.000, 20.400
1590465098108.365, 28.800, 1.470, 1.180, 0.949, 45004.000, 20.500
1590465098130.6284, 28.800, 1.480, 1.210, 0.949, 45050.000, 20.500
1590465098153.3608, 28.800, 1.490, 1.230, 0.949, 45084.000, 20.400
1590465098175.338, 28.800, 1.490, 1.200, 0.949, 45108.000, 20.400
1590465098197.3162, 28.800, 1.420, 1.180, 0.950, 45124.000, 20.500
1590465098219.3018, 28.800, 1.460, 1.180, 0.950, 45135.000, 20.500
1590465098241.3875, 28.800, 1.450, 1.190, 0.950, 45144.000, 20.500
1590465098263.332, 28.800, 1.450, 1.180, 0.949, 45150.000, 20.400
1590465098285.2656, 28.800, 1.470, 1.190, 0.949, 45154.000, 20.500
1590465098307.2544, 28.800, 1.470, 1.220, 0.949, 45157.000, 20.500
1590465098329.2307, 28.800, 1.490, 1.230, 0.949, 45159.000, 20.500
1590465098351.2283, 28.800, 1.460, 1.170, 0.949, 45160.000, 20.400
1590465098373.2, 28.800, 1.490, 1.220, 0.949, 45162.000, 20.400
1590465098395.219, 28.800, 1.450, 1.210, 0.949, 45163.000, 20.500
1590465098417.174, 28.800, 1.420, 1.140, 0.949, 45163.000, 20.500
1590465098439.1733, 28.800, 1.440, 1.190, 0.949, 45163.000, 20.400
1590465098461.1772, 28.900, 1.450, 1.200, 0.949, 45162.000, 20.500
1590465098483.2505, 28.800, 1.460, 1.210, 0.949, 45161.000, 20.400
1590465098505.191, 28.800, 1.480, 1.220, 0.949, 45161.000, 20.400
1590465098527.1797, 28.800, 1.460, 1.200, 0.949, 45161.000, 20.400
1590465098549.2178, 28.800, 1.450, 1.170, 0.949, 45161.000, 20.400
1590465098571.1594, 28.800, 1.460, 1.210, 0.950, 45161.000, 20.500
1590465098593.1802, 28.800, 1.430, 1.150, 0.949, 45161.000, 20.400
1590465098615.0945, 28.800, 1.430, 1.170, 0.950, 45160.000, 20.500
1590465098637.1123, 28.800, 1.420, 1.140, 0.949, 45159.000, 20.500
1590465098659.0803, 28.800, 1.450, 1.170, 0.950, 45158.000, 20.400
1590465098681.0776, 28.800, 0.930, 0.700, 0.938, 45147.000, 20.500
1590465098703.06, 28.800, -6.850, -5.580, 0.893, 44995.000, 20.800
1590465098725.0286, 28.800, -17.800, -13.470, 0.825, 44440.000, 21.100
1590465098747.0378, 28.800, -22.770, -15.830, 0.764, 43324.000, 21.100
1590465098769.0374, 28.800, -27.360, -17.480, 0.691, 41692.000, 21.200
1590465098791.0125, 28.900, -34.550, -19.550, 0.602, 39501.000, 21.200
1590465098812.9895, 28.800, -40.470, -19.540, 0.504, 36698.000, 21.300
1590465098834.9644, 28.800, -44.140, -17.340, 0.409, 33282.000, 21.100
1590465098857.0232, 28.800, -25.860, -8.410, 0.378, 29632.000, 20.700
1590465098878.9834, 28.800, -8.740, -2.690, 0.367, 26453.000, 20.700
1590465098900.9556, 28.900, -2.460, -0.760, 0.361, 23971.000, 20.600
1590465098922.9216, 28.900, 0.500, 0.160, 0.359, 22113.000, 20.600
1590465098944.9097, 28.900, 0.650, 0.180, 0.354, 20754.000, 20.700
1590465098966.951, 28.800, -1.520, -0.510, 0.340, 19709.000, 20.700
1590465098989.9597, 28.800, -4.570, -1.320, 0.322, 18794.000, 20.700
1590465099012.9395, 28.900, -6.750, -1.810, 0.300, 17850.000, 20.700
1590465099034.9067, 28.800, -7.990, -1.970, 0.278, 16864.000, 20.700
1590465099056.8582, 28.900, -6.400, -1.460, 0.263, 15876.000, 20.600
1590465099078.9282, 28.900, -3.050, -0.660, 0.255, 14951.000, 20.700
1590465099100.8352, 28.900, -0.670, -0.130, 0.249, 14159.000, 20.700
1590465099122.945, 28.900, 0.690, 0.140, 0.249, 13533.000, 20.600
